,sensor_id,local_date,lat,lon,co,no2,o3,pm10,pm25,so2
18,4463,2023-11-17T06:00:00+00:00,49.75,5.6500000954,194.116897583,4.0568723679,51.2536277771,11.7348766327,4.2565846443,2.7948772907
19,4463,2023-11-17T07:00:00+00:00,49.75,5.6500000954,165.5406036377,2.7982914448000002,54.835483551,7.009531498,4.4637861252,0.9283667207
20,4463,2023-11-17T08:00:00+00:00,49.75,5.6500000954,164.7547607422,2.7636702061,56.0913505554,8.8474731445,5.5895271301000005,0.8501501679
21,4463,2023-11-17T09:00:00+00:00,49.75,5.6500000954,172.7832489014,3.2061181068,49.7972145081,8.5163106918,5.1617946625,0.6061782241
22,4463,2023-11-17T10:00:00+00:00,49.75,5.6500000954,172.8968963623,3.2870342731,51.3225440979,3.6381313801,2.2291615009,0.33617198470000004
23,4463,2023-11-17T11:00:00+00:00,49.75,5.6500000954,178.7761535645,3.6695921421,60.8404273987,2.2422869205,1.7355802059,0.19451817870000002
24,4463,2023-11-17T12:00:00+00:00,49.75,5.6500000954,182.0669555664,4.132019043,59.2243537903,2.9708852768,2.4178800583,0.3343529999
25,4463,2023-11-17T13:00:00+00:00,49.75,5.6500000954,170.2914428711,4.6243658066,63.1129417419,3.9740991592,3.3474140167,0.29183411600000003
26,4463,2023-11-17T14:00:00+00:00,49.75,5.6500000954,167.504989624,4.6525769234,59.9403419495,4.3877387047,3.5697455406,0.1732590795
27,4463,2023-11-17T15:00:00+00:00,49.75,5.6500000954,164.3479766846,2.6660699844,61.4103622437,7.5648889542,3.8005292416,0.171439752
28,4463,2023-11-17T16:00:00+00:00,49.75,5.6500000954,166.0121765137,3.4968793392,46.9595413208,12.0056381226,5.1548700333,0.2657998204
29,4463,2023-11-17T17:00:00+00:00,49.75,5.6500000954,160.5923461914,4.7441802025,46.4805641174,14.5521993637,5.3455944061,0.1482476294
30,4463,2023-11-17T18:00:00+00:00,49.75,5.6500000954,156.5910491943,4.7165970802,49.9226608276,15.4612007141,5.409365654,0.1773514599
31,4463,2023-11-17T19:00:00+00:00,49.75,5.6500000954,157.0279998779,4.7170658112,46.9698524475,16.170917511,5.9081606865000005,0.2519300282
32,4463,2023-11-17T20:00:00+00:00,49.75,5.6500000954,157.1395721436,4.6802101135,41.9194908142,17.323387146,6.6798467636000005,0.2939941585
33,4463,2023-11-17T21:00:00+00:00,49.75,5.6500000954,157.5903778076,4.3839221001,39.6944618225,18.5127105713,7.4158067703,0.3535660505
34,4463,2023-11-17T22:00:00+00:00,49.75,5.6500000954,160.0518493652,4.313750267,36.3014068604,19.8894252777,8.3379716873,0.2000888288
35,4463,2023-11-17T23:00:00+00:00,49.75,5.6500000954,159.5579528809,4.223608017,32.6714782715,19.919708252,8.116235733,0.0959516913
36,4463,2023-11-18T00:00:00+00:00,49.75,5.6500000954,156.048614502,3.9978039265,30.5668869019,20.3494987488,9.2931928635,0.0511590764
37,4463,2023-11-18T01:00:00+00:00,49.75,5.6500000954,161.2362823486,4.2862067223,55.220199585,19.7923259735,9.7509908676,0.0798081607
38,4463,2023-11-18T02:00:00+00:00,49.75,5.6500000954,157.7614746094,3.4644789696,57.5680160522,18.3615093231,8.1137609482,0.0460431688
39,4463,2023-11-18T03:00:00+00:00,49.75,5.6500000954,155.9356536865,3.3516397476,57.3460922241,18.8847789764,7.5656199455,0.0250111036
40,4463,2023-11-18T04:00:00+00:00,49.75,5.6500000954,156.4185638428,3.2686061859,56.8019714355,19.91223526,7.5648384094,0.027284842
41,4463,2023-11-18T05:00:00+00:00,49.75,5.6500000954,158.7201385498,3.0751607418,57.837348938,19.3962554932,7.4054884911,0.0441104919
42,4463,2023-11-18T06:00:00+00:00,49.75,5.6500000954,161.9388427734,3.1613404751,58.2332038879,23.1026229858,8.7842512131,0.0663931146
43,4463,2023-11-18T07:00:00+00:00,49.75,5.6500000954,164.0648345947,3.5498857498,56.852684021,23.860622406,9.5459213257,0.0337649919
44,4463,2023-11-18T08:00:00+00:00,49.75,5.6500000954,167.054397583,3.9476315975,62.8494377136,24.5196723938,10.4953784943,0.030695445800000002
45,4463,2023-11-18T09:00:00+00:00,49.75,5.6500000954,163.2592163086,3.0383093357,58.272228241,15.5247478485,6.7034988403,0.0060254023000000006
46,4463,2023-11-18T10:00:00+00:00,49.75,5.6500000954,157.0755462646,1.8981243372,65.2231521606,8.4564085007,4.1602807045,0.1288071871
47,4463,2023-11-18T11:00:00+00:00,49.75,5.6500000954,153.1177062988,1.6473991871,67.2886657715,5.7815666198999995,3.2031171322,0.1284661293
48,4463,2023-11-18T12:00:00+00:00,49.75,5.6500000954,151.7342834473,1.8224865198,69.5819473267,5.1276941299,2.9153029919,0.1484750062
49,4463,2023-11-18T13:00:00+00:00,49.75,5.6500000954,150.3007659912,2.2045853138,69.0344314575,4.4401159286,2.7052395344,0.131763041
50,4463,2023-11-18T14:00:00+00:00,49.75,5.6500000954,150.5433502197,2.4386649132000002,69.353729248,3.6213560104,2.5907268524,0.1268745065
51,4463,2023-11-18T15:00:00+00:00,49.75,5.6500000954,149.2772979736,2.6147327423,67.9053878784,2.4843022823,2.1157445908,0.06775735320000001
52,4463,2023-11-18T16:00:00+00:00,49.75,5.6500000954,145.1879882812,3.4481360912,64.7427825928,2.4575042725,2.1533069611,0.07298695300000001
53,4463,2023-11-18T17:00:00+00:00,49.75,5.6500000954,141.0018463135,3.1505322456,62.0800895691,2.3002715111,2.0744671822,0.0716227069
54,4463,2023-11-18T18:00:00+00:00,49.75,5.6500000954,142.3878479004,4.1160178185,54.2228393555,1.8049160242000002,1.7025361061000002,0.068666853
