time_x,local_date,sensor_id,pm10_x,pm25_x,no2_x,o3,so2,co_conc,nmvoc,no,time_y,pm10_y,pm25_y,no2_y,latitude,longitude
16,2023-10-10 16:00:00,4861,27.947405,10.538562,27.133049,68.58526,6.869767,227.49564,32.84393,2.2607906,16,-1.0,-1.0,15.5,51.2642897846451,4.34127999246466
17,2023-10-10 17:00:00,4861,29.728607,11.232673,31.29284,58.80221,5.7656,241.42494,31.263187,1.512987,17,-1.0,-1.0,16.0,51.2642897846451,4.34127999246466
18,2023-10-10 18:00:00,4861,28.678331,12.4744835,32.16045,54.509415,5.59153,228.9508,30.607958,0.6998846,18,-1.0,-1.0,19.5,51.2642897846451,4.34127999246466
19,2023-10-10 19:00:00,4861,28.852167,13.157518,27.740767,62.986713,5.6236477,242.45483,24.823841,0.35703352,19,-1.0,-1.0,21.5,51.2642897846451,4.34127999246466
20,2023-10-10 20:00:00,4861,26.85704,12.601461,24.977196,62.53906,5.5144143,242.36539,22.507172,0.4926335,20,-1.0,-1.0,17.0,51.2642897846451,4.34127999246466
6,2023-10-11 06:00:00,4861,24.192165,16.09243,28.27488,41.49849,5.8430476,254.19998,22.579765,1.377952,6,-1.0,-1.0,11.0,51.2642897846451,4.34127999246466
7,2023-10-11 07:00:00,4861,27.705894,15.813662,28.619917,37.777424,6.227213,271.00836,22.209776,3.506358,7,-1.0,-1.0,12.5,51.2642897846451,4.34127999246466
8,2023-10-11 08:00:00,4861,34.308823,15.529509,25.049015,44.186726,5.60417,261.8294,20.292316,3.6600626,8,-1.0,-1.0,15.0,51.2642897846451,4.34127999246466
9,2023-10-11 09:00:00,4861,36.078903,16.705448,21.05076,50.423084,5.4554334,260.3145,17.973083,4.8112516,9,-1.0,-1.0,14.5,51.2642897846451,4.34127999246466
10,2023-10-11 10:00:00,4861,38.608078,20.005995,18.444092,53.570023,5.182372,264.2676,17.559622,4.7087345,10,-1.0,-1.0,18.5,51.2642897846451,4.34127999246466
11,2023-10-11 11:00:00,4861,42.40114,20.625046,16.373238,51.6658,4.840889,249.98465,16.438313,5.2461863,11,-1.0,-1.0,16.0,51.2642897846451,4.34127999246466
12,2023-10-11 12:00:00,4861,39.845783,20.550646,16.232471,55.18838,4.6896276,241.516,16.178324,5.4619904,12,-1.0,-1.0,23.5,51.2642897846451,4.34127999246466
13,2023-10-11 13:00:00,4861,38.906567,18.568615,16.431715,56.213406,4.74705,221.0315,15.962692,5.0802417,13,-1.0,-1.0,-1.0,51.2642897846451,4.34127999246466
14,2023-10-11 14:00:00,4861,39.307972,18.82864,17.55739,57.896538,4.64823,224.06134,15.8407135,4.210845,14,-1.0,-1.0,22.0,51.2642897846451,4.34127999246466
15,2023-10-11 15:00:00,4861,40.41821,16.74907,19.774094,57.471542,4.463672,209.63162,16.377121,3.5682106,15,-1.0,-1.0,-1.0,51.2642897846451,4.34127999246466
16,2023-10-11 16:00:00,4861,39.26516,16.380919,22.419565,55.09564,5.2407265,237.05147,17.447514,2.830042,16,-1.0,-1.0,-1.0,51.2642897846451,4.34127999246466
17,2023-10-11 17:00:00,4861,35.943634,15.964622,25.919771,49.41553,5.51534,223.53253,20.163979,1.3938788,17,-1.0,-1.0,14.5,51.2642897846451,4.34127999246466
18,2023-10-11 18:00:00,4861,35.211643,16.070868,29.603102,46.796562,5.8538465,249.69362,26.130003,0.8433503,18,-1.0,-1.0,16.5,51.2642897846451,4.34127999246466
19,2023-10-11 19:00:00,4861,35.547466,15.562785,30.394386,46.43531,6.4741955,262.2665,29.665108,1.278572,19,-1.0,-1.0,17.5,51.2642897846451,4.34127999246466
6,2023-10-12 06:00:00,4861,21.023603,13.162202,29.784815,26.513767,6.6465874,207.48068,30.45518,2.5401902,6,-1.0,-1.0,19.0,51.2642897846451,4.34127999246466
7,2023-10-12 07:00:00,4861,23.38929,14.733825,30.900757,20.339104,5.9584975,223.25548,33.00341,4.1924295,7,-1.0,-1.0,13.0,51.2642897846451,4.34127999246466
8,2023-10-12 08:00:00,4861,22.383469,15.610586,29.474499,26.19189,6.4905663,234.94145,28.950285,5.6256795,8,-1.0,-1.0,13.0,51.2642897846451,4.34127999246466
9,2023-10-12 09:00:00,4861,24.018154,15.644181,28.83625,24.270882,7.0610895,235.81378,32.341694,7.3259797,9,-1.0,-1.0,10.5,51.2642897846451,4.34127999246466
10,2023-10-12 10:00:00,4861,24.561058,13.588077,27.827852,24.838573,6.81608,235.12883,30.20531,9.131325,10,-1.0,-1.0,11.5,51.2642897846451,4.34127999246466
11,2023-10-12 11:00:00,4861,23.829433,12.878282,26.284958,27.168325,6.9873066,230.91725,29.078545,8.694315,11,-1.0,-1.0,18.0,51.2642897846451,4.34127999246466
12,2023-10-12 12:00:00,4861,24.117233,12.436111,23.805761,33.42617,6.435812,218.42802,25.925539,6.6543174,12,-1.0,-1.0,25.0,51.2642897846451,4.34127999246466
13,2023-10-12 13:00:00,4861,21.628721,12.755128,21.455887,34.031086,5.5951476,208.38284,27.371334,7.063145,13,-1.0,-1.0,27.0,51.2642897846451,4.34127999246466
14,2023-10-12 14:00:00,4861,19.774412,12.73608,24.475267,32.785427,5.3941846,218.75171,28.912643,4.6244674,14,-1.0,-1.0,26.0,51.2642897846451,4.34127999246466
15,2023-10-12 15:00:00,4861,16.298449,10.146798,26.512642,29.340223,5.0407677,219.95001,25.340097,4.7417216,15,-1.0,-1.0,20.5,51.2642897846451,4.34127999246466
16,2023-10-12 16:00:00,4861,22.148182,11.851019,28.234026,21.519773,5.34704,230.3176,25.712065,4.7411957,16,-1.0,-1.0,21.5,51.2642897846451,4.34127999246466
17,2023-10-12 17:00:00,4861,19.106668,12.070816,29.346449,16.563723,6.4756007,263.7987,24.063795,3.6093333,17,-1.0,-1.0,22.5,51.2642897846451,4.34127999246466
18,2023-10-12 18:00:00,4861,17.244589,10.416018,29.510693,19.32159,6.679332,232.92278,21.742538,3.8529322,18,-1.0,-1.0,18.0,51.2642897846451,4.34127999246466
19,2023-10-12 19:00:00,4861,17.536203,10.106314,28.89803,23.20104,7.1777344,240.84122,16.073774,2.4803057,19,-1.0,-1.0,24.5,51.2642897846451,4.34127999246466
20,2023-10-12 20:00:00,4861,15.678397,9.046242,24.032219,27.50312,7.0358515,221.77803,14.795291,1.5743495,20,-1.0,-1.0,18.0,51.2642897846451,4.34127999246466
6,2023-10-13 06:00:00,4861,23.619698,10.896625,17.695875,21.048912,4.768353,181.85358,16.821041,2.5900419,6,-1.0,-1.0,14.5,51.2642897846451,4.34127999246466
7,2023-10-13 07:00:00,4861,29.372198,12.614178,18.533695,24.055038,4.519152,188.14046,19.657125,2.4404016,7,-1.0,-1.0,11.5,51.2642897846451,4.34127999246466
8,2023-10-13 08:00:00,4861,27.973204,14.358445,16.619783,34.30084,4.562452,178.56087,18.369514,2.2365115,8,-1.0,-1.0,13.0,51.2642897846451,4.34127999246466
9,2023-10-13 09:00:00,4861,31.931599,15.915433,13.961156,38.771744,4.277737,179.59685,18.694593,2.9304771,9,-1.0,-1.0,14.5,51.2642897846451,4.34127999246466
10,2023-10-13 10:00:00,4861,35.786827,16.633791,13.960067,44.5803,3.8743052,180.71387,19.480076,2.7165818,10,-1.0,-1.0,15.0,51.2642897846451,4.34127999246466
11,2023-10-13 11:00:00,4861,37.0186,16.22294,13.136694,54.38383,4.2967534,201.26907,20.926254,2.835779,11,-1.0,-1.0,21.0,51.2642897846451,4.34127999246466
12,2023-10-13 12:00:00,4861,39.050255,17.589457,12.32818,51.254272,4.3438888,193.74014,23.02427,2.7830768,12,-1.0,-1.0,14.0,51.2642897846451,4.34127999246466
13,2023-10-13 13:00:00,4861,43.253235,18.134443,12.397675,55.692142,3.62877,185.90526,19.522823,2.3349233,13,-1.0,-1.0,12.0,51.2642897846451,4.34127999246466
14,2023-10-13 14:00:00,4861,37.605637,17.81207,13.124325,53.493195,3.646335,182.86794,17.45513,1.7388357,14,-1.0,-1.0,12.5,51.2642897846451,4.34127999246466
15,2023-10-13 15:00:00,4861,35.624794,16.703773,14.764759,52.305004,3.6170604,178.89978,15.590424,1.6597592,15,-1.0,-1.0,12.0,51.2642897846451,4.34127999246466
16,2023-10-13 16:00:00,4861,33.913353,14.69185,15.726028,53.609562,3.3153498,175.87724,15.155466,1.5616806,16,-1.0,-1.0,-1.0,51.2642897846451,4.34127999246466
17,2023-10-13 17:00:00,4861,32.284676,14.523863,14.262822,52.511353,3.478654,172.02426,14.110525,1.0235937,17,-1.0,-1.0,-1.0,51.2642897846451,4.34127999246466
18,2023-10-13 18:00:00,4861,32.42252,16.953856,15.187517,49.589806,3.70801,169.82066,14.172095,0.74428993,18,-1.0,-1.0,23.5,51.2642897846451,4.34127999246466
19,2023-10-13 19:00:00,4861,31.117853,16.503904,14.041745,48.993977,3.5615244,166.46959,13.466525,0.66170716,19,-1.0,-1.0,-1.0,51.2642897846451,4.34127999246466
20,2023-10-13 20:00:00,4861,30.164919,16.874414,13.967482,46.754936,3.5681539,161.8794,11.558378,0.4784617,20,-1.0,-1.0,13.5,51.2642897846451,4.34127999246466
6,2023-10-14 06:00:00,4861,14.921795,6.0356765,24.506695,31.639502,6.2045727,216.86136,9.291471,1.5520172,6,-1.0,-1.0,40.0,51.2642897846451,4.34127999246466
7,2023-10-14 07:00:00,4861,15.31589,6.3633714,21.96267,31.718628,6.6302166,225.76382,11.23383,3.2293031,7,-1.0,-1.0,41.0,51.2642897846451,4.34127999246466
8,2023-10-14 08:00:00,4861,15.856872,6.331036,18.507244,39.229637,4.9549556,227.19809,8.889382,3.9285624,8,-1.0,-1.0,38.0,51.2642897846451,4.34127999246466
9,2023-10-14 09:00:00,4861,17.842304,6.5721335,12.265687,45.990467,4.470351,215.3192,7.906661,3.5823078,9,-1.0,-1.0,27.5,51.2642897846451,4.34127999246466
10,2023-10-14 10:00:00,4861,16.647448,6.724094,9.665383,51.137848,3.993506,218.9947,7.599962,3.6230934,10,-1.0,-1.0,10.0,51.2642897846451,4.34127999246466
11,2023-10-14 11:00:00,4861,16.330698,6.1080537,9.253622,54.415585,3.897739,218.96976,6.513039,3.6434362,11,-1.0,-1.0,12.0,51.2642897846451,4.34127999246466
12,2023-10-14 12:00:00,4861,15.779511,6.173967,9.090773,56.43296,3.8315165,210.02643,6.0080953,3.5065572,12,-1.0,-1.0,11.0,51.2642897846451,4.34127999246466
13,2023-10-14 13:00:00,4861,14.9348955,5.5636706,9.596349,57.22423,3.7092178,216.40033,6.1076493,3.233026,13,-1.0,-1.0,12.0,51.2642897846451,4.34127999246466
14,2023-10-14 14:00:00,4861,12.797401,5.4414296,10.721677,59.328243,3.7700403,217.11911,6.4339623,3.103061,14,-1.0,-1.0,25.0,51.2642897846451,4.34127999246466
15,2023-10-14 15:00:00,4861,11.020598,5.19139,11.897365,59.634834,3.925763,221.00546,6.504132,2.4769235,15,-1.0,-1.0,20.5,51.2642897846451,4.34127999246466
16,2023-10-14 16:00:00,4861,12.482588,5.4422207,16.535421,53.732403,4.5994854,228.12544,7.002848,2.074273,16,-1.0,-1.0,13.5,51.2642897846451,4.34127999246466
17,2023-10-14 17:00:00,4861,11.804218,5.603152,29.54767,45.418743,5.245212,230.4595,7.3337116,1.4622685,17,-1.0,-1.0,28.0,51.2642897846451,4.34127999246466
18,2023-10-14 18:00:00,4861,12.747089,5.337934,33.41961,32.90177,6.5720086,251.10674,10.825546,1.9315039,18,-1.0,-1.0,23.5,51.2642897846451,4.34127999246466
19,2023-10-14 19:00:00,4861,14.328092,7.1703925,35.456722,26.282324,7.4228764,264.05542,14.45924,2.345473,19,-1.0,-1.0,25.0,51.2642897846451,4.34127999246466
20,2023-10-14 20:00:00,4861,15.680016,8.257615,32.212482,18.173727,9.530595,284.01886,18.198875,4.39195,20,-1.0,-1.0,31.0,51.2642897846451,4.34127999246466
6,2023-10-15 06:00:00,4861,8.878789,4.2564363,30.481293,33.839584,7.49943,243.04756,13.525538,4.8930817,6,-1.0,-1.0,8.5,51.2642897846451,4.34127999246466
7,2023-10-15 07:00:00,4861,8.762327,4.125196,17.993158,43.758347,7.0929503,239.37411,11.136167,2.722814,7,-1.0,-1.0,9.5,51.2642897846451,4.34127999246466
8,2023-10-15 08:00:00,4861,8.209951,4.0100994,16.209362,45.77637,7.2655907,229.74245,8.627515,3.1100278,8,-1.0,-1.0,9.0,51.2642897846451,4.34127999246466
9,2023-10-15 09:00:00,4861,8.777872,3.8164792,12.023592,50.783154,5.47692,225.87556,6.4848313,3.2664511,9,-1.0,-1.0,11.0,51.2642897846451,4.34127999246466
10,2023-10-15 10:00:00,4861,8.736088,3.900423,10.538848,53.945457,5.3321257,214.8777,5.960812,3.1386657,10,-1.0,-1.0,25.0,51.2642897846451,4.34127999246466
11,2023-10-15 11:00:00,4861,10.802488,4.301391,10.521734,55.177605,5.2844787,212.69576,5.710134,3.3421729,11,-1.0,-1.0,20.0,51.2642897846451,4.34127999246466
12,2023-10-15 12:00:00,4861,8.987854,3.3172302,10.459696,58.968487,5.406584,210.52182,5.511,3.2305117,12,-1.0,-1.0,36.0,51.2642897846451,4.34127999246466
13,2023-10-15 13:00:00,4861,9.7274885,3.2748473,11.322925,59.27507,5.3201175,211.12239,5.477442,3.476832,13,-1.0,-1.0,37.5,51.2642897846451,4.34127999246466
14,2023-10-15 14:00:00,4861,8.818647,3.324814,12.978027,59.359364,5.415842,211.21768,5.4139347,3.197485,14,-1.0,-1.0,29.5,51.2642897846451,4.34127999246466
15,2023-10-15 15:00:00,4861,9.7025,3.8951504,14.310319,59.350296,5.3832283,212.68532,5.263204,2.7104008,15,-1.0,-1.0,30.5,51.2642897846451,4.34127999246466
16,2023-10-15 16:00:00,4861,10.218164,4.125473,17.489597,54.809795,5.3247504,215.71484,7.1615357,2.5857148,16,-1.0,-1.0,20.5,51.2642897846451,4.34127999246466
17,2023-10-15 17:00:00,4861,11.595276,4.984033,38.95744,35.89181,8.00096,231.7793,11.407688,2.002821,17,-1.0,-1.0,-1.0,51.2642897846451,4.34127999246466
18,2023-10-15 18:00:00,4861,11.242396,4.99494,41.516808,20.48433,8.4638605,253.48413,16.18257,3.3506212,18,-1.0,-1.0,-1.0,51.2642897846451,4.34127999246466
19,2023-10-15 19:00:00,4861,13.743886,6.832124,41.226837,9.180922,9.82618,244.80759,17.513647,8.2775955,19,-1.0,-1.0,19.0,51.2642897846451,4.34127999246466
20,2023-10-15 20:00:00,4861,15.820888,8.437951,39.199528,9.757978,11.499651,247.5989,19.267447,13.234512,20,-1.0,-1.0,18.5,51.2642897846451,4.34127999246466
6,2023-10-16 06:00:00,4861,17.488361,12.630395,37.047466,0.90008265,21.318886,453.76028,54.333004,51.30445,6,-1.0,-1.0,30.0,51.2642897846451,4.34127999246466
7,2023-10-16 07:00:00,4861,20.626047,14.200111,34.615887,0.9446509,24.79149,550.67444,66.48596,68.15215,7,-1.0,-1.0,43.0,51.2642897846451,4.34127999246466
8,2023-10-16 08:00:00,4861,21.610659,16.278376,40.12827,1.2409266,28.447567,579.77704,75.38936,101.06449,8,-1.0,-1.0,37.5,51.2642897846451,4.34127999246466
9,2023-10-16 09:00:00,4861,25.78463,17.275042,41.196102,5.066047,29.7036,512.25726,62.792202,87.43012,9,-1.0,-1.0,45.0,51.2642897846451,4.34127999246466
10,2023-10-16 10:00:00,4861,27.089186,14.803801,44.85405,19.44201,28.875305,447.79947,52.243526,70.836426,10,-1.0,-1.0,48.5,51.2642897846451,4.34127999246466
11,2023-10-16 11:00:00,4861,17.644306,8.797398,36.418186,28.13663,25.45107,329.0383,34.24387,22.849014,11,-1.0,-1.0,57.0,51.2642897846451,4.34127999246466
12,2023-10-16 12:00:00,4861,14.066461,6.5089126,28.645977,35.233906,18.402746,313.9803,26.61341,16.609003,12,-1.0,-1.0,63.0,51.2642897846451,4.34127999246466
13,2023-10-16 13:00:00,4861,12.02315,4.931267,22.7906,42.842186,13.085946,290.0156,23.488369,10.73166,13,-1.0,-1.0,81.5,51.2642897846451,4.34127999246466
14,2023-10-16 14:00:00,4861,10.401817,4.600758,20.260141,45.84029,9.194396,269.88467,20.427898,6.8751945,14,-1.0,-1.0,62.5,51.2642897846451,4.34127999246466
15,2023-10-16 15:00:00,4861,11.2074585,4.724469,19.906378,47.15962,6.696869,257.41602,19.722359,4.951163,15,-1.0,-1.0,59.0,51.2642897846451,4.34127999246466
16,2023-10-16 16:00:00,4861,11.295993,4.6704054,24.119164,39.593903,7.432641,275.54532,22.304308,5.0907865,16,-1.0,-1.0,41.5,51.2642897846451,4.34127999246466
17,2023-10-16 17:00:00,4861,11.513379,5.4475465,29.658928,29.53391,6.5397043,280.9414,30.544025,3.4349484,17,-1.0,-1.0,26.5,51.2642897846451,4.34127999246466
18,2023-10-16 18:00:00,4861,14.030594,6.7463427,33.13279,20.197,6.591542,297.4585,38.114597,3.4311113,18,-1.0,-1.0,24.0,51.2642897846451,4.34127999246466
19,2023-10-16 19:00:00,4861,14.444032,7.9190416,30.889265,21.934612,7.7219315,325.96954,42.402336,3.51325,19,-1.0,-1.0,28.5,51.2642897846451,4.34127999246466
20,2023-10-16 20:00:00,4861,16.273685,9.453094,28.75853,24.616436,7.08887,331.23676,41.485672,3.5841196,20,-1.0,-1.0,22.0,51.2642897846451,4.34127999246466
6,2023-10-17 06:00:00,4861,17.232159,12.627834,37.357212,10.024302,8.082985,408.75146,53.463783,5.1967673,6,-1.0,-1.0,27.0,51.2642897846451,4.34127999246466
7,2023-10-17 07:00:00,4861,18.448217,12.807775,32.901764,13.411049,8.262446,391.67065,47.838123,6.4392223,7,-1.0,-1.0,26.5,51.2642897846451,4.34127999246466
8,2023-10-17 08:00:00,4861,17.286964,11.430636,27.07541,19.27651,8.188755,363.02286,38.5177,8.425339,8,-1.0,-1.0,32.5,51.2642897846451,4.34127999246466
9,2023-10-17 09:00:00,4861,15.633077,10.096997,22.962688,25.067493,7.9870224,324.26013,32.588745,10.058287,9,-1.0,-1.0,39.0,51.2642897846451,4.34127999246466
10,2023-10-17 10:00:00,4861,14.224412,9.329703,19.706789,32.316525,7.867811,298.3393,28.202333,9.499489,10,-1.0,-1.0,37.5,51.2642897846451,4.34127999246466
11,2023-10-17 11:00:00,4861,12.514751,7.4847035,17.136335,40.588936,6.9703674,263.5702,23.52678,8.717179,11,-1.0,-1.0,35.5,51.2642897846451,4.34127999246466
12,2023-10-17 12:00:00,4861,11.462146,6.2602234,16.267086,45.715218,6.6683016,233.72922,20.542183,7.658883,12,-1.0,-1.0,30.5,51.2642897846451,4.34127999246466
13,2023-10-17 13:00:00,4861,13.491598,5.9417095,16.509766,48.472164,6.9982204,225.72249,21.505232,7.9377294,13,-1.0,-1.0,28.0,51.2642897846451,4.34127999246466
14,2023-10-17 14:00:00,4861,12.882293,5.7176094,19.081848,49.883266,6.680693,226.64153,23.800913,7.4052873,14,-1.0,-1.0,21.5,51.2642897846451,4.34127999246466
15,2023-10-17 15:00:00,4861,12.605609,5.514528,19.699791,47.269054,6.260599,240.32602,25.64285,6.159098,15,-1.0,-1.0,19.5,51.2642897846451,4.34127999246466
16,2023-10-17 16:00:00,4861,12.134677,5.530854,21.696041,44.81223,5.822941,260.83194,25.54196,4.096364,16,-1.0,-1.0,22.0,51.2642897846451,4.34127999246466
17,2023-10-17 17:00:00,4861,16.053797,6.1897993,24.41294,38.993347,5.6422997,280.38028,25.543737,1.6434569,17,-1.0,-1.0,22.5,51.2642897846451,4.34127999246466
18,2023-10-17 18:00:00,4861,13.879362,7.675488,29.119396,33.617027,5.745038,292.10184,24.528042,2.0809238,18,-1.0,-1.0,-1.0,51.2642897846451,4.34127999246466
19,2023-10-17 19:00:00,4861,14.255032,8.649956,27.204594,31.828873,6.3109694,284.3654,25.123163,1.5807018,19,-1.0,-1.0,-1.0,51.2642897846451,4.34127999246466
20,2023-10-17 20:00:00,4861,14.409182,9.691598,26.389956,29.788994,6.3665056,290.5722,26.902092,1.3442332,20,-1.0,-1.0,17.5,51.2642897846451,4.34127999246466
6,2023-10-18 06:00:00,4861,14.4605665,9.274002,28.966946,14.3661585,6.890334,302.7399,31.068993,2.5784175,6,-1.0,-1.0,19.5,51.2642897846451,4.34127999246466
7,2023-10-18 07:00:00,4861,15.0099325,9.303342,31.148119,15.889064,7.0213227,296.07498,30.593063,4.993126,7,-1.0,-1.0,20.0,51.2642897846451,4.34127999246466
8,2023-10-18 08:00:00,4861,13.346256,9.328816,27.210087,16.712877,7.1623845,298.26608,32.57334,6.324186,8,-1.0,-1.0,26.5,51.2642897846451,4.34127999246466
9,2023-10-18 09:00:00,4861,14.840336,9.314505,24.80664,20.135162,6.4768243,300.9412,33.526493,9.44582,9,-1.0,-1.0,31.0,51.2642897846451,4.34127999246466
10,2023-10-18 10:00:00,4861,14.976927,9.739154,22.962687,25.421368,7.2821536,305.39258,33.181767,9.231881,10,-1.0,-1.0,32.5,51.2642897846451,4.34127999246466
11,2023-10-18 11:00:00,4861,15.0357485,8.802246,19.982077,28.597015,6.1491504,263.3223,32.09322,8.215167,11,-1.0,-1.0,33.0,51.2642897846451,4.34127999246466
12,2023-10-18 12:00:00,4861,15.3615055,8.689071,22.09702,33.65107,5.9740443,253.32483,31.200954,7.726209,12,-1.0,-1.0,28.0,51.2642897846451,4.34127999246466
13,2023-10-18 13:00:00,4861,16.426632,8.931242,21.096365,37.10128,6.11874,238.66261,29.900373,6.6991243,13,-1.0,-1.0,26.0,51.2642897846451,4.34127999246466
14,2023-10-18 14:00:00,4861,16.620775,9.280727,20.914124,38.970963,6.020059,237.92427,27.476635,5.6506906,14,-1.0,-1.0,23.5,51.2642897846451,4.34127999246466
15,2023-10-18 15:00:00,4861,18.369064,9.396905,22.962692,38.981445,4.7683687,238.52872,26.057665,4.2446117,15,-1.0,-1.0,29.0,51.2642897846451,4.34127999246466
16,2023-10-18 16:00:00,4861,19.093956,9.309583,23.074728,36.72083,5.2532415,249.5483,25.894962,2.6993802,16,-1.0,-1.0,32.0,51.2642897846451,4.34127999246466
17,2023-10-18 17:00:00,4861,19.486948,9.292289,26.566843,31.23914,5.3296394,250.08412,26.756176,1.3242242,17,-1.0,-1.0,30.0,51.2642897846451,4.34127999246466
18,2023-10-18 18:00:00,4861,19.10072,10.402997,27.672768,27.287811,5.0204105,256.0796,27.241861,1.1876721,18,-1.0,-1.0,30.5,51.2642897846451,4.34127999246466
19,2023-10-18 19:00:00,4861,17.409555,9.837109,25.155222,24.386097,4.0847397,258.78137,23.990698,1.3021406,19,-1.0,-1.0,33.5,51.2642897846451,4.34127999246466
20,2023-10-18 20:00:00,4861,15.128251,9.948524,22.361954,22.709372,3.748412,254.14317,23.69127,1.2879581,20,-1.0,-1.0,41.0,51.2642897846451,4.34127999246466
6,2023-10-19 06:00:00,4861,12.048983,5.8958416,24.27852,31.778872,5.589939,211.73488,16.522501,1.9335858,6,-1.0,-1.0,13.5,51.2642897846451,4.34127999246466
7,2023-10-19 07:00:00,4861,13.051569,6.475604,24.489502,30.366934,6.155368,232.68178,20.618174,2.996785,7,-1.0,-1.0,11.0,51.2642897846451,4.34127999246466
8,2023-10-19 08:00:00,4861,15.184379,6.944913,21.934511,30.117317,5.9937124,227.96849,20.978312,3.7601068,8,-1.0,-1.0,10.0,51.2642897846451,4.34127999246466
9,2023-10-19 09:00:00,4861,14.087943,6.448339,19.53542,34.99099,5.78077,228.15982,20.617575,4.362711,9,-1.0,-1.0,12.0,51.2642897846451,4.34127999246466
10,2023-10-19 10:00:00,4861,14.304561,6.6800394,20.193588,35.6631,5.3199186,220.91396,20.40707,4.545624,10,-1.0,-1.0,19.5,51.2642897846451,4.34127999246466
11,2023-10-19 11:00:00,4861,15.463854,7.1022964,18.623795,37.946167,5.5284348,215.06671,20.303732,4.563844,11,-1.0,-1.0,26.0,51.2642897846451,4.34127999246466
12,2023-10-19 12:00:00,4861,14.27884,6.8783,20.563602,36.288837,5.469726,213.55751,18.951895,5.389606,12,-1.0,-1.0,39.5,51.2642897846451,4.34127999246466
13,2023-10-19 13:00:00,4861,13.589472,7.0759163,21.65378,34.773052,5.7676744,206.44293,17.923424,4.338105,13,-1.0,-1.0,26.5,51.2642897846451,4.34127999246466
14,2023-10-19 14:00:00,4861,11.600602,6.990276,16.33737,32.129612,5.9267793,204.73679,19.347292,4.618667,14,-1.0,-1.0,31.0,51.2642897846451,4.34127999246466
15,2023-10-19 15:00:00,4861,9.788876,4.9577146,16.658802,34.260746,6.0037947,198.89066,20.434977,4.2532024,15,-1.0,-1.0,35.5,51.2642897846451,4.34127999246466
16,2023-10-19 16:00:00,4861,10.93038,4.989545,20.90633,29.451015,6.1086707,204.73274,22.70803,6.545875,16,-1.0,-1.0,47.0,51.2642897846451,4.34127999246466
17,2023-10-19 17:00:00,4861,11.057523,5.049515,26.047232,23.685274,6.1563163,213.36609,30.327787,2.9336605,17,-1.0,-1.0,40.5,51.2642897846451,4.34127999246466
18,2023-10-19 18:00:00,4861,9.537531,5.716032,31.068956,18.106817,6.7739167,224.41327,34.80188,2.8072548,18,-1.0,-1.0,29.5,51.2642897846451,4.34127999246466
19,2023-10-19 19:00:00,4861,12.187556,6.526534,30.93122,16.936155,7.6415744,236.50981,36.950233,2.36264,19,-1.0,-1.0,-1.0,51.2642897846451,4.34127999246466
20,2023-10-19 20:00:00,4861,11.731174,6.906788,29.608345,12.147212,7.021697,245.10706,39.875362,4.8530636,20,-1.0,-1.0,-1.0,51.2642897846451,4.34127999246466
6,2023-10-20 06:00:00,4861,17.550024,10.877577,22.51533,7.054041,5.5273404,247.37985,28.398397,3.5762753,6,-1.0,-1.0,15.0,51.2642897846451,4.34127999246466
7,2023-10-20 07:00:00,4861,14.784979,10.037439,24.486334,10.852106,6.0073853,256.26877,30.513874,5.4761815,7,-1.0,-1.0,13.5,51.2642897846451,4.34127999246466
8,2023-10-20 08:00:00,4861,13.533459,8.593005,23.646133,11.565006,5.7135043,246.40312,30.977415,6.30007,8,-1.0,-1.0,18.0,51.2642897846451,4.34127999246466
9,2023-10-20 09:00:00,4861,10.380814,6.5847416,21.895002,12.516468,5.7036233,240.31001,33.26716,6.6138453,9,-1.0,-1.0,22.0,51.2642897846451,4.34127999246466
10,2023-10-20 10:00:00,4861,9.196899,5.675495,23.373438,13.95199,5.543224,254.80267,32.72794,6.7614,10,-1.0,-1.0,21.5,51.2642897846451,4.34127999246466
11,2023-10-20 11:00:00,4861,8.097546,5.3187213,23.109818,15.294058,6.043187,259.15445,32.50947,9.175582,11,-1.0,-1.0,25.0,51.2642897846451,4.34127999246466
12,2023-10-20 12:00:00,4861,6.895226,4.4096317,22.619963,18.982319,5.8564563,251.92049,29.774265,6.7571244,12,-1.0,-1.0,26.0,51.2642897846451,4.34127999246466
13,2023-10-20 13:00:00,4861,6.240191,3.3442981,23.043552,36.98929,5.7178583,250.33952,22.04595,4.296728,13,-1.0,-1.0,30.5,51.2642897846451,4.34127999246466
14,2023-10-20 14:00:00,4861,7.7152686,4.5068455,23.49887,39.013985,5.5903554,247.00557,21.058788,5.017301,14,-1.0,-1.0,32.5,51.2642897846451,4.34127999246466
15,2023-10-20 15:00:00,4861,11.067642,5.498602,26.026201,31.667738,5.866689,228.24792,21.724705,5.0315714,15,-1.0,-1.0,41.5,51.2642897846451,4.34127999246466
16,2023-10-20 16:00:00,4861,10.418208,6.1118035,29.889368,29.540388,5.802576,223.63657,26.956505,3.7470045,16,-1.0,-1.0,25.5,51.2642897846451,4.34127999246466
17,2023-10-20 17:00:00,4861,11.468334,6.2018266,31.788761,25.60794,5.980838,232.04257,30.57822,2.1790924,17,-1.0,-1.0,17.5,51.2642897846451,4.34127999246466
